"player_api_id","player_name","overall_rating","gk_rating","appearances","league_appearances"
164333,"Andre Andre",80,51,94,1
612863,"Andre Anguissa",57,50,2,1
421785,"Andre Auras",58,46,4,1
95955,"Andre Ayew",81,121,182,2
41462,"Andre Bahia",74,145,63,1
38504,"Andre Bikey",74,144,26,1
292772,"Andre Biyogo Poko",72,67,48,1
181254,"Andre Blackman",59,40,3,1
687288,"Andre Bukia",65,42,3,1
246414,"Andre Carrillo",80,57,73,1
40956,"Andre Castro",73,135,65,2
163839,"Andre Claro",71,60,66,1
363365,"Andre Costa",59,51,2,1
264739,"Andre Dias",61,48,4,1
35244,"Andre Dias",81,140,104,1
150267,"Andre Fontes",70,97,31,1
209503,"Andre Geraldes",75,47,39,1
361770,"Andre Gomes",80,49,65,2
243829,"Andre Hahn",77,67,64,1
69911,"Andre Hainault",67,119,5,1
212915,"Andre Hoffmann",75,46,37,1
605507,"Andre Horta",70,54,25,1
42352,"Andre Leao",74,122,101,1
27504,"Andre Lenz",73,351,11,1
21458,"Andre Leone",73,113,22,1
26245,"Andre Luiz",74,132,154,1
98382,"Andre Marques",71,150,59,2
154265,"Andre Martins",76,58,46,1
245423,"Andre Micael",67,51,97,2
38170,"Andre Mijatovic",73,118,35,1
570468,"Andre Moreira",71,357,19,1
37764,"Andre Ooijer",80,126,62,2
96968,"Andre Pinto",77,118,123,1
251244,"Andre Ramalho Silva",71,61,11,1
164238,"Andre Santos",77,137,83,2
78541,"Andre Santos",80,147,13,1
178812,"Andre Schuerrle",81,139,163,2
388523,"Andre Silva",70,53,4,1
97509,"Andre Simoes",70,53,32,1
281205,"Andre Sousa",71,45,24,1
150082,"Andre Vilas Boas",69,137,87,1
265918,"Andre Wisdom",71,53,44,1
38098,"Andre-Pierre Gignac",82,155,188,1
172187,"Andre",76,118,1,1
39744,"Andrea Ardito",71,141,7,1
30902,"Andrea Barzagli",85,150,222,2
309726,"Andrea Belotti",75,53,40,1
154239,"Andrea Bertolacci",77,129,119,1
39510,"Andrea Campagnolo",73,366,31,1
27664,"Andrea Caracciolo",75,127,54,1
150393,"Andrea Catellani",72,138,4,1
39643,"Andrea Coda",77,139,109,1
39170,"Andrea Consigli",80,398,222,1
506364,"Andrea Conti",67,54,10,1
74468,"Andrea Conti",61,127,33,1
41326,"Andrea Cossu",80,153,177,1
41865,"Andrea Costa",74,128,123,1
414792,"Andrea Dossena",78,143,89,2
41942,"Andrea Esposito",73,143,63,1
209389,"Andrea Fileccia",62,45,2,1
39495,"Andrea Gasbarroni",78,157,8,1
31470,"Andrea Guatelli",66,336,31,1
41404,"Andrea Lazzari",76,145,124,1
74542,"Andrea Lisuzzo",69,51,19,1
41369,"Andrea Luci",71,126,22,1
24443,"Andrea Mantovani",75,129,137,1
41879,"Andrea Masiello",74,172,129,1
159606,"Andrea Mazzarani",68,136,10,1
150435,"Andrea Mei",64,118,9,1
150746,"Andrea Mutombo",60,49,12,1
37645,"Andrea Orlandi",71,131,2,1
39538,"Andrea Parola",74,114,21,1
30731,"Andrea Pirlo",88,171,185,1
27676,"Andrea Pisanu",71,138,1,1
57124,"Andrea Poli",78,149,124,1
24493,"Andrea Raggi",79,138,164,2
25526,"Andrea Ranocchia",82,134,162,1
130113,"Andrea Rispoli",69,147,41,1
41878,"Andrea Rossi",71,151,20,1
42466,"Andrea Russotto",68,130,6,1
150464,"Andrea Seculin",69,339,3,1
364164,"Andrea Tabanelli",67,55,5,1
24457,"Andrea Zanchetta",77,158,20,1
39841,"Andreas Beck",77,138,215,1
70789,"Andreas Bjelland",76,129,63,1
449232,"Andreas Christensen",72,44,31,1
25364,"Andreas Goerlitz",75,135,14,1
30424,"Andreas Granqvist",79,129,132,2
33792,"Andreas Hinkel",77,159,68,2
237645,"Andreas Hirzel",58,285,1,1
38213,"Andreas Ibertsberger",72,128,65,1
36617,"Andreas Isaksson",83,413,101,1
42873,"Andreas Ivanschitz",77,168,118,2
40495,"Andreas Johansson",73,140,7,1
27022,"Andreas Lambertz",70,136,26,1
45435,"Andreas Landgren",66,131,12,1
42824,"Andreas Lasnik",72,158,34,1
192712,"Andreas Ludwig",67,138,14,1
178771,"Andreas Luthe",72,357,3,1
25365,"Andreas Ottl",73,133,72,1
195724,"Andreas Samaris",80,49,46,1
184360,"Andreas Weimann",74,119,82,1
158253,"Andreas Wittwer",65,58,115,1
27438,"Andreas Wolf",79,134,73,1
173461,"Andrej Kramaric",74,58,18,2
72401,"Andrej Rendla",63,103,3,1
104986,"Andres Fernandez",79,384,149,2
31045,"Andres Guardado",82,155,163,3
30955,"Andres Iniesta",91,161,190,1
57057,"Andres Lamas",71,116,15,2
43291,"Andres Madrid",75,153,24,1
320187,"Andres Malloth",52,257,1,1
33986,"Andres Palop",85,421,115,1
192065,"Andres Tunez",73,115,30,1
172948,"Andreu Fontas",77,138,85,1
74744,"Andreu Mayoral",69,144,38,2
41592,"Andrew Barrowman",66,51,27,1
32419,"Andrew Considine",69,141,194,1
23528,"Andrew Crofts",70,142,13,1
23007,"Andrew Davies",69,120,31,1
23022,"Andrew Dawson",72,129,60,1
32593,"Andrew Driver",78,143,100,2
31907,"Andrew Johnson",85,112,67,1
23866,"Andrew Keogh",72,141,8,1
160936,"Andrew Little",61,117,8,1
43243,"Andrew McNeil",64,325,5,1
308277,"Andrew Mitchell",57,49,1,1
24336,"Andrew O'Brien",76,124,37,1
17866,"Andrew Reid",78,153,40,1
357880,"Andrew Robertson",73,50,53,2
68400,"Andrew Shinnie",70,104,52,1
37369,"Andrew Sinkala",66,136,5,1
23629,"Andrew Surman",73,151,66,1
24161,"Andrew Taylor",70,133,38,1
308236,"Andrew Wooten",69,58,2,1
3520,"Andrey Arshavin",86,159,70,1
30886,"Andrey Voronin",81,137,30,2
570463,"Andrezinho",70,56,29,1
97493,"Andrezinho",68,122,46,2
38367,"Andrija Delibasic",72,141,16,1
95545,"Andrija Kaludjerovic",67,44,2,1
10637,"Andris Vanins",72,361,223,1
38495,"Andrius Velicka",74,121,7,1
31996,"Andriy Shevchenko",88,130,2,1
166422,"Andros Townsend",76,123,46,1
275760,"Andrzej Witan",59,293,15,1
37185,"Andwele Slory",70,56,15,1
47382,"Andy Carroll",81,118,108,1
183530,"Andy Delort",75,106,37,1
70273,"Andy Dorman",70,131,61,1
35574,"Andy Dowie",61,39,30,1
40574,"Andy Griffin",69,132,17,1
17391,"Andy Jackson",63,125,10,1
504613,"Andy Kawaya",65,70,1,1
103419,"Andy King",70,135,25,1
24575,"Andy Kirk",66,46,23,1
198453,"Andy Najar",74,57,46,1
39223,"Andy Webster",74,147,100,1
23369,"Andy Wilkinson",74,122,103,1
148314,"Anele Ngcongca",74,131,153,2
154941,"Anestis Argyriou",62,35,8,1
47193,"Angel Cervara",68,137,8,1
432950,"Angel Correa",77,56,8,1
46509,"Angel Di Maria",86,150,173,4
33762,"Angel Javier Arizmendi",75,126,50,2
38573,"Angel Lafita",78,149,156,1
33733,"Angel Lopez",76,144,82,1
33820,"Angel Manuel Vivar Dorado",79,146,17,1
105925,"Angel Montoro",70,140,5,1
89185,"Angel Rangel",76,159,133,1
41292,"Angel Rodriguez",73,134,9,1
280485,"Angel Trujillo",74,113,79,1
155246,"Angelo da Costa",71,350,45,1
26678,"Angelo Martha",62,125,1,1
49543,"Angelo Obinze Ogbonna",80,122,92,2
27702,"Angelo Palombo",82,152,177,1
8837,"Angelo Raso",57,148,43,1
17836,"Angelo",72,90,50,1
33850,"Angelos Basinas",78,161,13,2
38810,"Angelos Charisteas",78,130,12,2
163901,"Anibal Capela",71,44,54,1
442735,"Anice Badri",68,48,36,1
38100,"Anilton",66,37,33,1
27155,"Anis Ben-Hatira",74,130,59,1
243509,"Anouar Kali",71,48,83,1
26692,"Anour Hadouir",72,146,90,1
163989,"Anselmo",65,127,19,1
202343,"Anselmo",69,141,3,1
22139,"Anselmo",69,134,17,1
7334,"Anssi Jaakkola",63,310,12,1
97359,"Ante Puljic",68,49,8,1
265725,"Ante Rebic",69,67,9,1
170660,"Ante Vukusic",73,48,34,3
17312,"Anther Yahia",76,137,49,1
177683,"Anthony Andreu",67,43,21,1
71619,"Anthony Annan",78,138,32,3
165597,"Anthony Bentem",59,122,1,1
425457,"Anthony Biekman",60,66,6,1
11327,"Anthony Deroin",71,139,26,1
7621,"Anthony Favre",60,300,51,1
280862,"Anthony Forde",66,65,3,1
24509,"Anthony Gardner",78,119,30,1
202562,"Anthony Knockaert",73,55,22,2
37466,"Anthony Le Tallec",75,130,101,1
215419,"Anthony Limbombe",70,52,40,2
118850,"Anthony Lippini",67,48,26,1
167035,"Anthony Lopes",82,405,112,1
188565,"Anthony Loustallot",59,294,1,1
25640,"Anthony Lurling",71,128,136,1
413557,"Anthony Martial",80,51,58,2
24162,"Anthony McMahon",71,122,13,1
187563,"Anthony Mfa Meuzi",66,331,16,1
71605,"Anthony Modeste",78,113,144,3
148331,"Anthony Moris",65,326,3,1
40659,"Anthony Mounier",79,132,191,2
30295,"Anthony Obodai",66,135,13,1
47194,"Anthony Pilkington",73,114,58,1
37021,"Anthony Portier",65,136,48,1
32579,"Anthony Reveillere",81,143,171,3
564859,"Anthony Ribelin",67,55,1,1
114742,"Anthony Sauthier",63,119,39,1
30710,"Anthony Seric",63,45,4,1
38614,"Anthony Stokes",77,119,146,1
95176,"Anthony Straker",64,122,11,1
196366,"Anthony Ujah",76,58,58,1
94284,"Anthony van Loo",66,135,73,1
38368,"Anthony Vanden Borre",73,143,59,3
562698,"Anthony Walongwa",62,67,1,1
188506,"Anthony Watt",69,59,13,2
46892,"Anthony Weber",74,58,94,1
42582,"Antimo Iunco",71,126,2,1
656668,"Anto Grgic",54,52,20,1
424918,"Antoine Conte",72,61,48,1
46653,"Antoine Devaux",74,145,164,1
184138,"Antoine Griezmann",84,142,190,1
717270,"Antoine Rabillard",61,56,1,1
8893,"Antoine Rey",65,62,31,1
26470,"Antoine van der Linden",70,130,106,2
11736,"Antolin Alcaraz",74,140,116,3
24740,"Anton Ferdinand",81,134,117,1
441302,"Anton Mitryushkin",64,320,7,1
16678,"Anton Putsila",73,160,37,1
115253,"Anton Sloboda",63,44,52,1
13349,"Antoni Lukasiewicz",68,129,77,1
186948,"Antonini Culina",64,47,22,1
40648,"Antonio Adan",77,392,61,2
150731,"Antonio Amaya",77,131,86,1
102612,"Antonio Apono",76,145,120,1
41769,"Antonio Balzano",71,57,44,1
39738,"Antonio Barilla",69,138,26,1
35324,"Antonio Barragan",76,144,106,1
39485,"Antonio Bocchetti",68,149,23,1
24464,"Antonio Busce",70,157,26,1
11685,"Antonio Candreva",83,156,197,1
25837,"Antonio Carlos Dos Santos",73,139,18,1
32748,"Antonio Cassano",86,163,179,1
41881,"Antonio Chimenti",73,379,2,1
358142,"Antonio Cotan",67,53,3,1
34413,"Antonio da Silva",73,138,55,2
66982,"Antonio de Azevedo",66,52,45,1
299374,"Antonio Di Gaudio",73,33,16,1
27734,"Antonio Di Natale",86,159,215,1
33644,"Antonio Doblas",74,361,18,2
212772,"Antonio Donnarumma",65,318,1,1
164430,"Antonio Filipe",63,319,24,1
37499,"Antonio Filippini",73,114,31,1
41542,"Antonio Floro Flores",77,148,143,2
40680,"Antonio Geder",74,134,42,1
39389,"Antonio Ghomsi",66,118,91,1
37433,"Antonio Guayre",78,136,2,1
33832,"Antonio Hidalgo",71,139,4,1
24409,"Antonio Langella",79,155,11,1
32656,"Antonio Lopez",76,142,70,1
202553,"Antonio Luna",73,46,67,2
517294,"Antonio Marin Molina",63,59,1,1
182839,"Antonio Mazzotta",68,143,7,1
298941,"Antonio Milic",68,48,28,1
35644,"Antonio Mirante",79,386,244,1
39367,"Antonio Nocerino",82,144,182,2
354519,"Antonio Reguero Chapinal",63,313,39,1
27560,"Antonio Rosati",70,336,51,1
276738,"Antonio Ruediger",76,59,89,2
79737,"Antonio Rukavina",77,123,105,2
474448,"Antonio Sanabria",75,58,27,1
255251,"Antonio Signori Dominique",54,261,11,1
37793,"Antonio Tomas",74,141,61,1
35327,"Antonio Valencia",84,142,171,1
361760,"Antonio Xavier",69,63,21,1
74291,"Antonio Zito",69,47,1,1
496045,"Antonio-Mirko Colak",69,52,20,1
132111,"Antons Kurakins",58,46,35,1
93346,"Antony Lecointe,19",66,125,19,1
31810,"Antti Okkonen",60,143,4,1
45244,"Antunes",76,130,93,3
562267,"Anwar El-Ghazi",77,54,43,1
186975,"Apostolos Vellios",70,46,4,2
38230,"Apoula Edima Edel",76,375,45,1
70255,"Aquivaldo Mosquera",77,131,16,1
209362,"Aras Oezbiliz",77,54,14,2
520659,"Arber Zeneli",69,49,17,1
182776,"Archimede Morleo",72,126,93,1
37188,"Ard van Peppen",67,38,122,1
39792,"Arda Turan",86,155,109,1
30880,"Arek Radomski",67,144,77,2
40451,"Ari",78,387,3,1
112656,"Ariel Borysiuk",70,130,123,2
38362,"Ariel Ibagaza",83,167,33,1
149584,"Ariel Nahuelpan",74,111,20,1
38263,"Aristide Bance",75,40,32,1
604374,"Aristote Madiani",59,49,1,1
421441,"Aristote N'Dongala",60,55,1,1
33028,"Aritz Aduriz",82,133,216,1
607148,"Aritz Elustondo",72,52,34,1
75331,"Aritz Lopez Garai",71,152,5,1
37496,"Ariza Makukula",75,115,6,2
45485,"Arjan Swinkels",67,116,120,2
110112,"Arjan van Dijk",63,314,12,1
30834,"Arjen Robben",90,151,139,2
39070,"Arkadiusz Glowacki",72,136,133,1
13472,"Arkadiusz Malarz",65,325,36,1
277460,"Arkadiusz Milik",77,62,74,3
196185,"Arkadiusz Piech",70,54,88,1
197560,"Arkadiusz Wozniak",63,62,52,1
263796,"Arlind Ajeti",68,52,34,2
63520,"Armand Traore",75,129,80,2
301023,"Armando Izzo",74,51,41,1
254704,"Armando Sadiku",64,51,28,1
174855,"Armiche Ortega",63,123,2,1
448851,"Armin Alesevic",52,53,2,1
107502,"Armin Bacinovic",77,128,36,1
314966,"Armin Cerimagic",64,45,3,1
27110,"Arnar Vidarsson",69,127,109,1
38625,"Arnaud Buhler",65,133,130,1
239351,"Arnaud De Greef",63,42,21,1
46540,"Arnaud Le Lan",71,143,71,1
46246,"Arnaud Maire",65,128,10,1
179411,"Arnaud Souquet",65,136,1,1
37104,"Arnaud Sutchuin Djoum",66,123,94,3
30819,"Arne Friedrich",84,147,70,1
256197,"Arne Naudts",61,64,1,1
26630,"Arne Slot",68,104,11,1
40281,"Arni Gautur Arason",73,351,1,1
560413,"Arno Verschueren",58,56,1,1
103964,"Arnold Bouka Moutou",70,60,12,1
34400,"Arnold Bruggink",76,119,44,1
26458,"Arnold Kruiswijk",72,137,126,2
26324,"Arnold Mvuemba",75,154,138,2
522765,"Arnold",70,40,21,1
178481,"Arnor Angeli",65,43,22,1
110137,"Arnor Smarason",67,121,3,1
110169,"Aron Gunnarsson",70,137,17,1
172388,"Aron Johannsson",74,60,52,2
112979,"Aron Liechti",56,119,2,1
30922,"Arouna Kone",80,116,102,3
287334,"Arsenio Valpoort",65,45,6,1
242904,"Arsenio",69,43,29,1
107717,"Artem Kravets",73,52,5,1
206669,"Artem Putivtsev",58,48,9,1
540230,"Artem Simonyan",57,47,4,1
38842,"Arthur Boka",77,132,129,2
418137,"Arthur Masuaku",75,39,27,1
173983,"Arthur",65,48,2,1
33000,"Arthuro",73,96,2,1
74989,"Artiles Oliva Aythami",72,145,100,1
107792,"Artis Lazdins",60,60,18,1
79982,"Artjoms Rudnevs",77,61,98,2
30974,"Artur Boruc",84,418,201,3
178702,"Artur Gieraga",60,49,17,1
168727,"Artur Ionita",74,94,75,2
69611,"Artur Jedrzejczyk",72,120,82,1
46365,"Artur Krysiak",61,299,1,1
178424,"Artur Lenartowski",62,50,49,1
69008,"Artur Sobiech",73,108,94,2
30266,"Artur Wichniarek",78,121,40,2
11743,"Artur",74,58,128,1
19344,"Artur",82,408,112,2
69686,"Arturo Alvarez",69,129,4,1
33655,"Arturo Arzu",71,145,34,1
45832,"Arturo ten Heuvel",60,147,9,1
49939,"Arturo Vidal",86,147,220,2
30901,"Aruna Dindane",83,63,18,1
212970,"Arvid Schenk",62,309,1,1
80262,"Arvydas Novikovas",69,98,27,1
41980,"Asamoah Gyan",81,157,58,2
37846,"Asanda Sishuba",64,126,6,1
27339,"Ashkan Dejagah",78,135,78,2
107280,"Ashley Barnes",71,112,28,1
38834,"Ashley Cole",85,155,184,2
182223,"Ashley R. Westwood",75,134,119,1
24948,"Ashley Williams",81,135,181,1
23354,"Ashley Young",85,172,190,1
423207,"Ashour El Takky",62,53,4,1
171094,"Ashton Taylor",67,124,67,1
571709,"Ashton-Phillip Goetz",65,65,5,1
34575,"Asier del Horno",80,153,52,1
102002,"Asier Goiria",71,132,27,1
205278,"Asier Illarramendi",80,135,107,1
33958,"Asier Riesgo",74,367,75,1
46518,"Asmir Begovic",82,404,183,1
178947,"Asmir Kajevic",59,47,25,1
595586,"Assane Demoya Gnoukouri",69,45,3,1
612212,"Assane Diousse",64,51,9,1
36180,"Assani Lukimya-Mulongoti",74,61,63,1
168744,"Astrit Ajdarevic",70,122,9,1
200964,"Athanasios Petsos",70,53,34,1
70959,"Athanassios Papazoglou",69,133,23,1
26785,"Atiba Hutchinson",78,145,78,1
184591,"Atila Turan",69,126,19,2
72813,"Atsuto Uchida",76,70,100,1
93184,"Audrius Ksanavicius",66,134,4,1
184100,"Augusto Da Silva",62,49,7,1
72623,"Augusto Fernandez",79,120,123,2
185699,"Augusto Pereira Loureiro",64,51,18,1
351063,"Aurelian Chitu",67,46,1,1
26261,"Aurelien Capoue",71,133,37,1
56916,"Aurelien Chedjou",82,112,134,1
46228,"Aurelien Collin",71,122,31,1
45778,"Aurelien Joachim",64,52,53,1
46430,"Aurelien Montaroup",67,70,15,1
34239,"Austin McCann",61,75,22,1
174203,"Avi Rikan",61,46,40,1
11569,"Avi Strool",67,141,28,1
361055,"Avto",66,54,31,1
27524,"Axel Bellinghausen",70,146,47,1
488297,"Axel Borgmann",59,59,19,1
352888,"Axel N'Gando",69,60,15,1
39591,"Axel Witsel",81,136,87,2
277821,"Ayanda Patosi",72,43,64,1
192770,"Aymen Abdennour",81,50,127,3
173466,"Aymen Tahar",66,46,9,1
411617,"Aymeric Laporte",83,45,105,1
33893,"Ayoze Diaz Diaz",74,151,78,1
75354,"Ayoze Garcia Perez",74,148,30,1
479020,"Ayoze Perez",73,57,47,1
119427,"Aytac Sulu",75,48,33,1
277779,"Ayub Masika",64,46,13,1
185386,"Azbe Jug",66,335,2,1
46580,"Azubuike Oliseh",59,119,8,1
313825,"Baard Finne",67,59,2,1
115798,"Baba",76,134,101,2
601783,"Babacar Gueye",60,42,6,1
362261,"Babanco",71,47,70,1
164703,"Babatunde Luqmon Adekunle",54,117,30,1
26111,"Bacary Sagna",83,144,212,1
26372,"Badara Sene",61,133,1,1
107416,"Badis Lebbihi",54,116,1,1
25539,"Badr El Kaddouri",70,50,5,1
26344,"Bafetimbi Gomis",82,117,203,2
150064,"Baiano",77,126,151,1
303139,"Baissama Sankoh",65,51,18,1
30691,"Bakari Kone",80,55,35,1
93488,"Bakary Kone",77,52,75,1
46417,"Bakary Sako",76,130,90,2
106013,"Bakary Sare",77,134,46,2
147960,"Bakary Soro",68,117,30,1
69509,"Bakary Soumare",69,129,18,1
46242,"Bakaye Traore",74,119,53,2
72374,"Balazs Dzsudzsak",81,146,73,1
9307,"Balazs Toth",66,126,44,2
488958,"Balde Diao Keita",77,56,35,1
150641,"Baltasar Rigo",66,124,1,1
40840,"Banel Nicolita",75,135,31,1
317932,"Baptiste Aloe",66,57,4,1
438167,"Baptiste Guillaume",68,50,20,1
26109,"Baptiste Martin",69,128,65,1
279175,"Baptiste Reynet",72,357,41,1
134233,"Baptiste Schmisser",65,59,22,1
39148,"Baptiste Ulens",64,64,12,1
174220,"Barak Badash",66,49,18,1
164137,"Barge",63,129,26,1
496646,"Barnes Osei",64,59,11,1
27733,"Barreto",80,142,65,1
161415,"Barry Bannan",75,141,50,1
45853,"Barry Ditewig",62,318,18,1
142282,"Barry Douglas",70,57,95,2
24978,"Barry Ferguson",84,178,89,2
45833,"Barry Maguire",68,146,52,1
32413,"Barry Nicholson",75,148,14,1
32455,"Barry Robson",80,154,54,1
32665,"Barry Wilson",66,135,1,1
163227,"Bart Biemans",67,113,142,1
37889,"Bart Buysse",68,145,87,2
37839,"Bart Deelkens",64,319,22,1
38371,"Bart Goor",77,148,62,1
21744,"Bart Goossens",57,132,1,1
680011,"Bart Nieuwkoop",63,51,5,1
614453,"Bart Ramselaar",70,56,36,1
188089,"Bart Schenkeveld",67,127,80,1
586678,"Bart Straalman",65,50,17,1
110128,"Bart van Brakel",63,57,6,1
46056,"Bart van Hintum",70,50,86,1
150589,"Bart Vriends",65,59,63,1
25551,"Bartholomew Ogbeche",75,86,59,2
68786,"Bartlomiej Babiarz",66,53,72,1
450742,"Bartlomiej Dragowski",71,356,48,1
69374,"Bartlomiej Konieczny",64,59,82,1
206830,"Bartlomiej Pawlowski",68,65,51,2
463843,"Bartlomiej Smuczynski",59,60,2,1
198099,"Bartosz Bereszynski",70,55,44,1
69616,"Bartosz Iwan",65,57,39,1
579206,"Bartosz Jaroch",56,54,4,1
115006,"Bartosz Kaniecki",59,286,17,1
433675,"Bartosz Kapustka",69,51,31,1
206662,"Bartosz Kopacz",62,58,28,1
33804,"Bartosz Lawa,25",67,108,76,1
182075,"Bartosz Rymaniak",62,121,115,1
155256,"Bartosz Salamon",70,57,1,1
34266,"Bartosz Slusarski",66,133,93,1
275573,"Bartosz Spiaczka",62,55,22,1
275739,"Bartosz Szeliga",65,54,31,1
104045,"Bas Dost",79,119,153,2
467480,"Bas Kuipers",67,62,52,1
26463,"Bas Roorda",70,354,1,1
27168,"Bas Sibum",68,141,87,2
155534,"Bastian Oczipka",75,132,127,1
27293,"Bastian Reinhardt",78,126,15,1
118386,"Bastian Schulz",67,127,13,1
30872,"Bastian Schweinsteiger",88,160,190,2
165825,"Bastian Weiser",52,126,1,1
25863,"Bastien Geiger",55,135,45,1
178284,"Bavon Tshibuabua",63,121,17,1
306913,"Baye Oumar Niasse",77,52,2,1
34054,"Baykal Kulaksizoglu",71,145,21,1
210065,"Bebe",73,48,80,2
91473,"Bedi Bastien Buval,29",69,63,47,2
66929,"Beg Ferati",68,122,69,2
40536,"Behrang Safari",73,132,165,2
210015,"Bekim Balaj",67,53,12,1
24399,"Ben Alnwick",73,369,1,1
155936,"Ben Amos",67,337,1,1
276121,"Ben Davies",76,45,88,1
24147,"Ben Foster",80,398,183,1
198372,"Ben Gordon",62,43,60,1
360108,"Ben Greenhalgh",49,55,1,1
696404,"Ben Hall",53,70,16,1
45571,"Ben Hamer",66,331,8,1
103888,"Ben Hutchinson",64,107,3,1
240538,"Ben Mee",73,120,32,1
470720,"Ben Richards-Everton",57,51,1,1
209413,"Ben Rienstra",72,68,157,1
47552,"Ben Sahar",73,69,53,3
40651,"Ben Turner",71,119,30,1
22991,"Ben Watson",73,144,85,1
22962,"Ben Williams",66,323,74,1
45749,"Benat Etxebarria",82,59,127,1
643982,"Bence Mervo",63,61,3,1
36147,"Benedikt Fernandez",67,326,3,1
68253,"Benedikt Hoewedes",83,118,187,1
35875,"Benedikt Pliquett",65,322,5,1
246571,"Benedikt Roecker",69,56,1,1
435683,"Benedikt Saller",65,56,1,1
163160,"Bengali-Fode Koita",69,109,23,1
659463,"Beni Badibanga",63,52,10,1
232253,"Benik Afobe",73,39,12,1
289248,"Benito Raman",71,55,33,1
148830,"Benjamin Andre",73,115,130,1
38599,"Benjamin Baltes",62,45,5,1
277390,"Benjamin Boulenger",66,47,9,1
441871,"Benjamin Bourigeaud",65,62,12,1
89475,"Benjamin Brou Angoua",73,133,132,1
210404,"Benjamin Corgnet",76,58,102,1
42706,"Benjamin De Ceulaer",73,128,116,2
38285,"Benjamin De Wilde",53,108,3,1
39871,"Benjamin Delacourt",63,53,24,1
22343,"Benjamin Fischer",46,111,4,1
26227,"Benjamin Gavanon",75,160,62,1
40718,"Benjamin Genton",67,133,20,1
681383,"Benjamin Henrichs",58,56,5,1
145536,"Benjamin Huebner",74,55,30,1
32596,"Benjamin Huggel",73,131,92,1
210146,"Benjamin Jeannot",73,122,51,1
36518,"Benjamin Kessel",70,62,19,1
27948,"Benjamin Kibebe",67,124,8,1
141126,"Benjamin Kirsten",67,328,6,1
27484,"Benjamin Koehler",72,130,69,1
394472,"Benjamin Kololli",62,49,11,1
148294,"Benjamin Lambot",63,45,19,1
210114,"Benjamin Lecomte",77,381,83,1
181619,"Benjamin Leroy",73,352,23,1
42258,"Benjamin Luethi",64,50,139,1
280965,"Benjamin Mendy",76,47,73,1
104406,"Benjamin Mokulu Tembe",70,100,53,1
246330,"Benjamin Morel",62,56,2,1
131995,"Benjamin Moukandjo",77,97,100,1
26224,"Benjamin Nicaise",68,141,41,1
26420,"Benjamin Nivet",76,143,125,1
611223,"Benjamin Pavard",67,53,11,1
109589,"Benjamin Police",52,109,2,1
41358,"Benjamin Psaume",66,136,3,1
192920,"Benjamin Stambouli",77,131,106,2
644002,"Benjamin Tetteh",62,47,3,1
243482,"Benjamin van Leer",69,344,34,1
357220,"Benjamin-Kantie Karamoko",63,47,1,1
25342,"Benjani Mwaruwari",80,120,15,1
72259,"Bennard Yao Kumordzi",70,69,29,2
34947,"Bennedict McCarthy,27",86,144,27,1
40006,"Benoit Assou-Ekotto",78,144,153,2
26112,"Benoit Cheyrou",81,165,159,1
11319,"Benoit Costil",81,407,181,1
131394,"Benoit Ladriere",62,52,9,1
37560,"Benoit Lesoimier",72,147,77,1
39993,"Benoit Pedretti",82,156,139,1
157375,"Benoit Poulain",72,115,42,1
41092,"Benoit Tremoulinas",81,134,206,2
107132,"Beram Kayal",76,49,64,1
260964,"Berat Djimsiti",62,49,104,2
66583,"Berat Sadik",68,118,53,2
286131,"Berkay Tolga Dabanli",68,37,5,1
26657,"Bernard Hofstede",63,137,4,1
32577,"Bernard Mendy",73,88,60,2
529285,"Bernard Mensah",76,61,29,1
119005,"Bernard Parker",73,139,3,1
34531,"Bernardo Corradi",81,131,26,1
75348,"Bernardo Dominguez",66,329,1,1
488139,"Bernardo Silva",79,54,47,1
26896,"Bernardo Vasconselos",65,53,20,1
150764,"Bernardo",76,59,42,1
215168,"Bernd Leno",84,417,166,1
39842,"Bernd Nehrig",69,111,24,1
27421,"Bernd Thijs",72,143,53,1
38342,"Bernt Evens",65,132,117,1
33039,"Berry Powel",69,57,16,1
25619,"Bertin Tomou",64,139,16,1
95597,"Bertrand Laquait",74,365,63,2
5629,"Bertrand Robert",73,101,3,1
303059,"Bertrand Traore",74,50,37,2
155052,"Beshart Abdurahimi",69,45,9,1
300917,"Betinho",67,51,3,1
97498,"Beto",81,402,112,2
118356,"Bigambo Rochat",53,125,3,1
503629,"Bilal Basacikoglu",74,50,35,1
528050,"Bilal Ould-Chikh",67,44,4,1
22964,"Billy Jones",72,139,99,1
179901,"Billy Ketkeophomphone",73,43,32,2
402765,"Billy King",64,50,18,1
177760,"Billy McKay",72,103,138,1
32978,"Billy Mehmet",63,124,63,1
107408,"Bira Dembele",63,111,15,1
450493,"Birama Ndoye",69,44,64,1
348408,"Birama Toure",72,47,46,1
37965,"Birger Maertens",71,142,98,2
294252,"Birger Verstraete",65,61,16,1
40274,"Birkir Bjarnason",71,147,49,3
291620,"Bjarne Thoelke",65,61,4,1
23997,"Bjarni Vidarsson",69,136,22,1
25015,"Bjoern Helge Riise",72,134,5,1
33657,"Bjoern Vleminckx",73,138,94,2
294254,"Bjorn Engels",75,50,17,1
